Kurtosis, Skewness, Std, Range, Median, Geometric_Mean, Mobility, Complexity, Tag
11.1029,2.4799,223.4462,1504,187,180.9919,0.605,1.8863,1
3.4424,1.0225,273.5735,1411,154,121.6789,0.61855,1.8591,1
8.6235,2.0166,294.4916,1797,173,110.2227,0.57834,1.8741,1
11.4523,2.8557,403.4349,2341,105,123.396,0.59511,1.8662,1
4.0185,1.3247,251.7717,993,176.5,148.9619,0.60117,1.8949,1
5.2407,1.4637,288.1395,1509,149,128.5814,0.5954,1.8831,1
5.6384,1.6025,209.1509,1073,185.5,189.0541,0.59249,1.8782,1
21.7964,3.2101,258.8247,2392,184,160.6429,0.67726,1.6663,1
4.605,1.568,261.206,1060,133,161.7855,0.61116,1.8716,1
19.6527,3.0671,198.8356,1801,202,204.9036,0.65577,1.7091,1
19.5258,3.6519,554.1793,4289,50,76.001,0.67319,1.7444,1
235.5622,15.0359,1016.1821,16136,126.5,119.1353,0.97866,0.47087,1
5.7527,1.8287,248.7375,1171,175,174.5401,0.62969,1.8257,1
8.7182,2.0076,201.7336,1430,207.5,192.7928,0.63094,1.8468,1
23.0769,4.1618,460.8325,3496,115,93.4907,0.54815,1.7336,1
16.3317,3.4954,444.9195,2826,98,113.1953,0.68136,1.8058,1
181.0613,12.5123,776.1397,11609,104,110.3264,1.0497,1.3231,1
3.2822,0.9536,238.4112,1109,191.5,134.5369,0.58326,1.897,1
15.1569,2.8847,280.7749,2188,166.5,156.7761,0.63487,1.8068,1
7.8148,2.0577,275.0263,1593,146,159.0485,0.61664,1.8244,1
2.2415,0.57069,231.2829,816,250,110.2191,0.59434,1.8994,1
8.0914,2.0836,276.3603,1377,177.5,134.4099,0.59413,1.8899,1
5.6325,1.115,157.2688,1081,227.5,190.2479,0.63357,1.8464,1
175.9406,12.0934,430.3125,6510,210,148.4166,0.87505,0.95316,1
5.2208,1.5068,257.5016,1238,195,124.2714,0.58602,1.8883,1
1.9482,0.2936,195.6171,705,254.5,139.8282,0.59876,1.9008,1
6.5489,1.5041,234.1908,1528,195.5,146.5033,0.58393,1.8271,1
240.2132,15.2621,954.1635,15222,134.5,153.301,0.95042,0.59723,1
5.5403,1.8585,329.1475,1363,98,131.5911,0.61038,1.8884,1
2.4693,0.54825,173.9446,678,226,177.2488,0.58941,1.9034,1
5.0541,1.7586,431.6573,1846,18,37.1185,0.61666,1.8855,1
14.5063,2.4315,188.3064,1595,209,200.2793,0.67244,1.6468,1
21.9965,4.1899,585.8072,4187,91.5,103.105,0.59864,1.8277,1
2.6676,0.653,185.5417,790,233.5,158.3007,0.58271,1.886,1
8.3856,2.176,253.3858,1342,179,159.8759,0.60168,1.8793,1
40.9511,5.7196,709.9343,6747,87.5,90.791,0.63407,1.752,1
5.0858,1.5934,295.5212,1388,118.5,117.8638,0.58817,1.881,1
15.2682,2.7258,258.1403,2025,181,150.7533,0.59357,1.7675,1
3.4084,1.2169,318.0865,1215,90.5,71.4673,0.59068,1.9054,1
12.2356,2.4024,230.4063,1536,201.5,142.3301,0.63745,1.8438,1
4.2812,1.2501,192.3867,893,207.5,179.6238,0.60253,1.897,1
20.0796,3.9998,323.1747,2184,158,182.8635,0.61859,1.8303,1
2.2189,0.42741,209.999,874,241,131.9141,0.58835,1.8967,1
21.5031,4.0511,374.0448,2614,141.5,162.9528,0.60469,1.8319,1
28.172,4.7697,623.9671,4609,97,54.0904,0.52076,1.769,1
2.6982,0.67723,219.175,961,229,156.8016,0.58711,1.9003,1
7.6954,2.2194,371.1197,1885,104.5,87.4319,0.60259,1.8824,1
10.6151,2.5644,382.9973,2178,79.5,85.2612,0.63799,1.8437,1
17.5447,3.6157,515.4212,3498,59.5,119.5986,0.58761,1.8697,1
9.1571,1.7811,194.0036,1464,214.5,178.6009,0.66406,1.8219,1
2.8408,0.89855,216.3853,785,195,156.0685,0.60062,1.9032,1
3.4205,1.1219,245.6796,1054,149.5,145.6331,0.60626,1.8902,1
2.807,1.0274,316.2737,1038,60.5,63.1281,0.60577,1.8828,1
10.0889,2.3093,261.1772,1764,159.5,156.1013,0.60867,1.7177,1
3.5017,1.0792,249.8107,1120,194.5,182.9663,0.58213,1.8881,1
8.084,2.218,387.3358,2218,91,78.7755,0.58584,1.846,1
3.7884,1.2554,265.8348,1093,159.5,124.8755,0.60982,1.8909,1
2.9406,0.90217,213.6682,1008,192.5,169.7298,0.60191,1.8361,1
27.0375,3.7821,217.8777,2074,203.5,198.4455,0.62566,1.7771,1
4.838,1.1964,201.9122,1186,207.5,163.8455,0.59928,1.7807,1
4.1418,1.3027,172.0766,805,215.5,208.2459,0.588,1.8595,1
55.004,5.6068,293.2712,3392,168,175.4299,0.59061,1.5379,1
230.6912,14.8829,1962.767,30785,46.5,42.7164,0.97299,0.72315,1
13.5341,2.912,349.4098,2513,172.5,129.0513,0.59578,1.7937,1
28.7069,4.6893,443.9103,3594,136.5,128.684,0.60929,1.8341,1
4.1018,1.23,196.3775,856,204,183.7627,0.59966,1.8992,1
5.6809,1.8997,435.198,1724,22,38.2046,0.58397,1.9064,1
7.5363,2.1961,308.8784,1457,129,153.7365,0.61073,1.8739,1
2.96,0.57258,176.1941,836,246,163.4947,0.58952,1.8941,1
4.4972,1.5558,343.2431,1321,92.5,117.9483,0.58152,1.9071,1
2.9534,0.78581,238.7255,942,229.5,169.4041,0.59063,1.9028,1
28.7123,4.6059,521.9872,4386,74,69.0244,0.59638,1.8035,1
5.7189,1.8156,313.8912,1465,130.5,117.2471,0.58184,1.8887,1
5.7123,1.5845,190.899,1039,207.5,198.5495,0.59381,1.8716,1
5.3351,1.7872,376.9436,1608,52,85.2811,0.59771,1.8953,1
3.5865,1.3228,335.6954,1267,55.5,76.1992,0.59422,1.8917,1
10.5761,2.7411,424.6171,2214,105.5,123.7558,0.60174,1.8864,1
19.3457,3.8241,409.9429,2764,150.5,120.2625,0.60401,1.8717,1
2.8754,0.93903,222.7549,875,187,158.8809,0.58232,1.9001,1
6.259,1.6967,219.0133,1351,191.5,174.8009,0.59826,1.7933,1
6.013,1.684,268.56,1397,196.5,138.0702,0.59195,1.8937,1
3.1841,0.93349,170.2571,692,205,201.0583,0.59086,1.9037,1
3.9066,1.066,201.6442,919,219,158.1449,0.57756,1.8769,1
12.1146,2.7668,356.4187,2288,126.5,109.3139,0.64728,1.8512,1
100.9645,9.5753,1394.3836,16011,16,26.0221,0.82834,1.1593,1
6.5751,2.0576,415.2561,1792,42,61.2186,0.60787,1.8773,1
3.9322,1.3953,329.4547,1354,67,91.5962,0.63242,1.8812,1
18.2118,3.5989,445.6355,3260,107,111.1168,0.64773,1.7759,1
15.6457,2.9392,231.9837,1673,200,187.0878,0.59256,1.8714,1
6.5398,1.8637,276.0568,1390,156.5,130.9496,0.61356,1.873,1
16.4131,2.7393,171.7822,1333,223.5,213.4941,0.64041,1.683,1
2.977,0.89885,230.0244,942,210.5,132.6573,0.61984,1.893,1
3.894,1.0061,192.4224,896,235,174.8246,0.60268,1.8831,1
26.4169,3.9799,544.5893,4899,6,72.4555,0.65018,1.7354,1
14.9153,3.0449,256.9712,1861,183,184.0033,0.61013,1.8356,1
207.1636,13.6837,710.1555,11006,155,114.387,0.94259,0.72067,1
12.1343,2.7652,316.1451,1864,182,116.5488,0.63283,1.8359,1
180.8169,12.3427,300.0394,4584,207.5,213.07,0.8397,1.0902,1
140.4562,11.2858,1672.3418,22709,41,41.9806,1.0191,1.137,1
11.0187,2.6298,338.8388,1984,154.5,151.3503,0.59786,1.8821,1
4.012,1.3374,261.9433,1020,160.5,135.1502,0.6091,1.8948,1
4.966,1.7314,409.6939,1567,29.5,54.8376,0.57916,1.9089,1
49.3278,6.1005,379.7766,3912,174,168.796,0.74021,1.7131,1
27.3631,3.8063,269.2879,2587,183.5,168.858,0.73867,1.6993,1
18.0508,3.4847,331.6275,2514,140.5,157.7217,0.63976,1.7556,1
4.6073,1.2606,228.3041,1161,201.5,147.7628,0.62526,1.8301,1
11.262,2.2986,258.1289,1792,195.5,141.3109,0.58306,1.8011,1
6.8992,2.2068,517.4428,2085,7,27.3391,0.61706,1.8741,1
24.2916,4.0154,342.1242,2815,177.5,128.1505,0.58993,1.8373,1
12.2565,2.9042,432.8233,2368,90,75.3405,0.61535,1.8314,1
25.4913,3.0483,130.4674,1329,221.5,230.5149,0.60866,1.7847,1
78.9943,6.8038,273.2797,3497,193,175.1109,0.73435,1.4023,1
1.9983,0.28406,182.6085,690,243.5,149.587,0.59747,1.9016,1
2.3425,0.64405,247.0324,843,234.5,113.5609,0.59908,1.9038,1
2.118,0.62033,227.9872,715,221.5,129.1095,0.59498,1.9032,1
3.1021,0.70439,206.051,857,238.5,170.3385,0.59049,1.8842,1
17.1654,3.7177,660.3188,3949,43.5,58.1706,0.60031,1.8775,1
14.3835,3.3216,457.9945,2831,94,117.46,0.62813,1.8279,1
8.4996,2.2587,344.9861,1879,135,146.2053,0.60059,1.8672,1
6.2581,1.935,279.1743,1346,134.5,162.0289,0.63607,1.802,1
60.6544,7.1979,961.2625,10228,104,70.1093,0.67213,1.5305,1
5.677,1.9135,411.6204,1582,44.5,79.0557,0.5961,1.8968,1
9.6914,2.2586,265.9317,1593,162.5,160.1835,0.62134,1.8688,1
5.2768,1.7617,355.1627,1444,80,82.5814,0.60263,1.9018,1
241.6757,15.3249,1225.5041,19544,101.5,102.0336,0.96616,0.46532,1
2.0077,0.45128,190.0059,618,242,163.8676,0.59624,1.9008,1
28.7217,4.1122,251.2358,2396,189,196.0389,0.64607,1.6846,1
2.964,1.0112,255.1908,934,156,128.9235,0.59613,1.9029,1
8.0655,2.0774,297.8535,1683,115.5,134.9293,0.60403,1.8771,1
222.5376,14.4811,1338.5366,20885,69,71.3793,1.2565,1.1773,1
3.1585,1.0128,219.6141,972,171.5,156.1915,0.60125,1.8933,1
86.1504,8.326,401.0513,4775,171.5,179.5038,0.77022,1.3291,1
12.103,2.9735,472.6084,2519,68.5,76.3735,0.59597,1.8932,1
4.7748,1.3383,272.5105,1310,174,144.517,0.59274,1.8823,1
4.3444,1.2908,204.9838,1093,201.5,183.5713,0.60546,1.8442,1
3.794,0.95449,162.7187,816,223.5,203.2859,0.59765,1.8898,1
14.5313,2.7303,301.5365,2210,112.5,143.1657,0.64747,1.6083,1
5.9565,1.4113,220.6251,1211,221,134.3909,0.61131,1.8841,1
8.6721,2.1204,260.5812,1556,187.5,125.6746,0.59934,1.8787,1
3.6492,1.0798,258.3839,1127,189.5,157.995,0.61218,1.8635,1
16.9318,3.4543,459.7084,2966,64.5,99.2862,0.60771,1.7719,1
9.0757,2.1674,288.9591,1876,151,119.0475,0.57956,1.8458,1
34.905,4.9385,200.8574,1773,221.5,220.5885,0.70218,1.5338,1
4.8706,1.3734,251.8002,1128,184.5,133.1088,0.59066,1.9014,1
21.9852,3.9478,433.8254,3406,125,131.4983,0.70442,1.4378,1
8.9545,1.8019,156.7116,1183,212.5,216.9734,0.63879,1.7922,1
135.8867,10.6891,1250.049,17162,9,17.2536,0.87126,1.2701,1
7.8438,1.9011,157.9612,912,224.5,214.9453,0.62638,1.8317,1
11.306,2.6585,288.2693,1666,173.5,145.4938,0.60361,1.8875,1
14.4248,2.1867,144.0576,1302,218.5,222.2954,0.63021,1.7779,1
25.5936,4.2569,585.9305,4761,1,107.474,0.60845,1.7522,1
82.619,8.2945,540.446,5977,124.5,153.8954,0.76945,1.2609,1
45.0271,5.807,465.1101,4709,142.5,131.3588,0.66201,1.7596,1
11.1117,1.8309,150.3589,1228,223.5,216.233,0.63537,1.7847,1
6.4999,1.7514,287.9332,1570,188,102.1689,0.59541,1.8942,1
17.8919,2.8907,177.6851,1587,213,212.5161,0.62167,1.8092,1
9.0626,2.1232,251.8307,1538,188,158.1285,0.61832,1.859,1
1.9965,0.34152,205.052,701,261,137.251,0.60019,1.9035,1
3.0606,0.76157,213.8032,949,238.5,162.3625,0.61047,1.8277,1
57.9837,5.3142,175.6867,2163,231.5,213.4118,0.67817,1.6029,1
6.2022,2.1218,550.1086,2291,6,22.4326,0.50241,1.8728,1
4.5815,1.2246,191.6746,925,217.5,187.7518,0.59243,1.834,1
7.2631,1.5095,140.2059,987,241.5,220.86,0.6309,1.8001,1
12.622,2.3719,281.5553,2174,198,116.4956,0.61489,1.8211,1
6.2943,2.0844,478.7138,1942,19.5,33.7181,0.58072,1.8968,1
53.6522,6.2619,466.1501,4829,116.5,146.6178,0.77373,1.6003,1
38.7055,5.5069,578.629,5482,121,111.0486,0.62431,1.6824,1
16.7847,3.0435,333.0605,2740,142,115.007,0.65883,1.7226,1
95.6018,9.4689,1856.3375,21621,25.5,30.397,0.80886,1.32,1
4.8487,1.4281,175.4456,810,193.5,206.6071,0.59935,1.8402,1
37.2755,5.286,592.0241,5366,104.5,102.5222,0.60632,1.7057,1
19.6622,3.9814,546.8309,3388,82.5,105.6861,0.58846,1.8533,1
4.0609,1.171,211.9656,1059,177,172.7461,0.60102,1.8953,1
7.3581,2.1194,336.5735,1612,89,119.8821,0.58086,1.8846,1
28.5159,4.8043,781.595,6267,22,34.6523,0.63029,1.8043,1
12.8129,2.5081,306.5977,2337,131.5,125.3291,0.61061,1.7244,1
125.364,9.526,269.3543,3845,204.5,191.8392,0.73759,1.3658,1
2.7468,0.52421,203.5036,841,245.5,181.3252,0.58216,1.9013,1
12.7257,3.0238,475.0127,2665,51,70.7288,0.63854,1.8711,1
11.9338,2.4495,265.1424,1886,195.5,118.7899,0.63222,1.8468,1
134.9458,11.0283,1101.7989,14779,43,49.7109,0.77808,1.3623,1
13.3667,2.8605,218.7099,1459,196.5,194.4924,0.6425,1.7618,1
4.6558,1.4567,251.7719,1150,151,156.5294,0.60499,1.8908,1
21.2311,3.782,263.9276,2099,192,190.1037,0.63229,1.8136,1
13.9929,3.4077,823.9761,4601,0,1553.7293,0.62188,1.8359,1
6.1193,1.6792,245.7427,1230,184.5,143.8038,0.59719,1.8986,1
4.2629,1.3659,266.7444,1325,151,126.6615,0.62586,1.8555,1
31.7263,4.7472,467.8631,4273,106.5,124.3688,0.66937,1.7459,1
10.078,2.5333,367.4027,2047,93,110.8606,0.59912,1.8864,1
4.6483,1.3225,208.5841,961,201.5,163.0988,0.58867,1.905,1
7.3828,1.9955,399.088,2426,33.5,53.9641,0.65262,1.7314,1
247.3998,15.5946,1272.6058,20405,132,119.2956,0.97586,0.40507,1
3.1343,1.041,244.4307,914,176.5,129.5108,0.60815,1.8938,1
3.0833,1.0494,257.0313,938,164,139.5552,0.61547,1.8769,1
13.7809,3.1565,374.0011,2191,143,156.1359,0.62107,1.7569,1
6.208,1.7605,299.6405,1525,124.5,103.4439,0.59806,1.8569,1
7.6242,1.9287,257.842,1573,156.5,162.2805,0.57342,1.8549,1
3.9483,0.96229,166.0294,874,234.5,194.1024,0.60219,1.8947,1
6.398,1.8824,263.9365,1354,150.5,162.2567,0.58837,1.8437,1
8.4488,2.2522,352.7308,1839,107,95.3618,0.58127,1.9017,1
19.727,3.2488,409.7111,3513,60,100.4124,0.60928,1.7385,1
4.0248,1.2686,244.8772,1017,179,136.4962,0.57506,1.8865,1
19.8056,4.0051,635.0292,4070,48.5,50.5363,0.65106,1.8168,1
3.6865,1.039,205.7438,972,197,169.9212,0.59802,1.8857,1
5.1253,1.5814,332.4553,1734,81.5,94.3539,0.5978,1.8804,1
8.4567,1.9424,185.533,1322,230,203.1501,0.62883,1.8298,1
11.1922,2.472,254.2906,1682,177.5,168.0228,0.57894,1.8284,1
14.7199,3.3092,401.6808,2526,119.5,138.7508,0.59142,1.8252,1
13.4111,3.2462,605.9927,3226,40.5,52.6915,0.59004,1.8927,1
5.8095,1.7563,294.3685,1329,144,115.7442,0.60703,1.8992,1
35.3395,4.6958,344.0096,3369,200.5,141.1731,0.59263,1.7338,1
8.9019,2.5772,561.8592,2521,10,25.4307,0.57334,1.8282,1
38.3959,5.3751,802.9688,7637,23,28.7526,0.58724,1.7292,1
6.1083,1.6363,273.411,1358,196.5,109.1329,0.60472,1.8927,1
36.9245,5.5416,788.3707,6772,44.5,55.9519,0.64217,1.7761,1
9.6648,2.682,400.2466,2002,107.5,129.0406,0.56272,1.8065,1
6.4473,1.8004,333.4736,1678,99.5,75.9472,0.60607,1.8601,1
8.775,2.1899,294.7714,1685,163.5,118.7618,0.60211,1.8757,1
13.1683,3.1075,457.6705,2702,108,63.0169,0.59573,1.8671,1
17.2805,3.5966,371.8078,2533,140,157.5443,0.61314,1.8209,1
6.1747,1.6881,301.189,1651,92.5,117.3868,0.61042,1.8898,1
10.4163,2.6684,417.6692,2154,103,73.771,0.58791,1.8959,1
14.9654,3.2976,461.0374,2891,97.5,93.0463,0.58116,1.8839,1
19.8494,3.2453,316.5557,2650,126,133.8539,0.6898,1.5514,1
10.0374,2.7089,339.5041,1902,138,159.1126,0.66082,1.7548,1
6.3401,1.8904,439.295,2295,4,32.9631,0.62116,1.8637,1
5.4682,1.6767,315.5308,1518,108.5,104.926,0.63419,1.8715,1
38.9837,5.0604,208.6493,1974,212.5,215.6235,0.61631,1.5778,1
232.4001,14.9346,1347.9774,21259,109,105.0522,0.93573,0.68857,1
5.3077,1.3693,191.0974,1110,196.5,184.8676,0.60483,1.8715,1
3.475,1.1134,212.0393,838,185.5,175.8803,0.58876,1.9011,1
4.4546,1.4792,246.4214,1096,162,159.6187,0.59955,1.8253,1
5.5297,1.3217,221.3262,1452,174,160.0753,0.59369,1.8381,1
6.3596,1.6846,266.809,1315,199,120.8087,0.56905,1.8535,1
9.9952,2.7052,416.1924,2137,91,118.5575,0.58611,1.8955,1
8.1974,2.2271,306.4651,1630,132,139.3857,0.60641,1.8913,1
8.2558,2.1028,232.2851,1258,178.5,178.8284,0.6126,1.89,1
34.9776,4.8529,418.1445,3835,120,110.4931,0.65187,1.709,1
3.5055,1.1021,216.9395,919,197.5,148.4048,0.59623,1.8863,1
3.1209,1.0122,252.1614,991,186.5,114.5521,0.59595,1.9013,1
4.0322,1.1682,231.5542,999,204.5,142.0111,0.60276,1.9005,1
22.4404,3.3147,402.6357,3641,49.5,84.7319,0.63965,1.632,1
47.4817,6.0858,456.9888,4346,162,108.8769,0.75248,1.7129,1
52.3977,4.9499,175.4486,2125,234,207.5233,0.66512,1.652,1
24.2688,4.4824,916.3667,6242,9,15.3527,0.65927,1.7449,1
4.6029,1.6347,355.7679,1344,63,91.0645,0.59961,1.8953,1
4.4731,1.508,351.6023,1572,44.5,81.6377,0.68622,1.8646,1
250.5376,15.743,1872.2091,29990,98,80.6695,0.9924,0.32721,1
6.4069,1.7749,241.7287,1375,155,173.9165,0.60499,1.8746,1
48.5076,6.2778,729.7059,6948,93,64.2601,0.78156,1.6848,1
3.8632,1.0668,197.0905,1049,218.5,183.8364,0.60265,1.8792,1
40.2753,5.123,380.2856,3863,131,149.7132,0.68995,1.703,1
4.9405,1.6671,336.0025,1382,105.5,91.0064,0.60491,1.8925,1
27.9579,4.4846,593.3083,5180,75.5,86.5979,0.612,1.7272,1
4.3816,1.0143,186.254,1004,229.5,166.9838,0.59855,1.8087,1
22.0137,3.9472,391.491,2787,151.5,115.3297,0.5974,1.7916,1
22.144,3.3836,422.1352,3785,66.5,81.589,0.75136,1.7135,1
38.8798,4.5039,299.1029,3166,156.5,162.1906,0.725,1.4977,1
5.5667,1.8531,365.3337,1491,91.5,83.0204,0.59915,1.8762,1
33.1832,4.0799,190.1268,2010,203,213.3008,0.65316,1.6928,1
8.1972,2.1054,372.9569,1990,38.5,49.7986,0.5981,1.8932,1
20.092,4.025,583.119,4284,97,92.1794,0.61749,1.8059,1
5.1784,1.5134,240.2703,1187,179.5,152.4671,0.59836,1.8869,1
7.5759,1.975,264.2914,1452,163.5,152.0439,0.63778,1.8238,1
5.8059,1.6248,271.545,1441,154.5,144.0567,0.56295,1.8944,1
10.6969,2.6756,379.1811,1999,118.5,101.989,0.58698,1.873,1
5.284,1.6483,197.7062,911,207,199.5925,0.59841,1.8662,1
4.797,1.322,189.7548,946,204.5,191.5099,0.60583,1.8936,1
7.4012,1.7745,288.0177,1673,166.5,163.167,0.60413,1.8772,1
3.9555,0.91646,132.3783,703,224,222.1272,0.61347,1.8621,1
3.6024,1.2009,278.9949,1149,138.5,109.0227,0.59418,1.9011,1
26.7766,4.4422,627.3348,5205,26.5,97.771,0.63244,1.768,1
2.7179,0.7329,169.7652,682,234,195.4097,0.60369,1.8958,1
7.8263,2.2179,406.1643,1996,30,63.4134,0.59476,1.8955,1
5.7391,1.6194,226.0431,1147,188.5,177.3392,0.60235,1.8904,1
13.8281,3.4019,578.7441,3271,82,91.2375,0.57653,1.8235,1
68.0526,6.2893,253.2808,3140,218,186.9436,0.71486,1.5142,1
7.4092,1.8605,278.9942,1569,179,138.3669,0.61542,1.8667,1
9.2159,2.1928,211.7143,1320,199,192.1369,0.60102,1.829,1
13.4804,3.1122,487.956,2883,60,80.0724,0.59473,1.8503,1
6.6168,1.9486,321.6603,1552,140.5,107.7476,0.58175,1.8962,1
2.9809,0.8683,210.3218,966,197,155.9486,0.59191,1.8767,1
20.8857,3.787,319.768,2483,156,168.8413,0.61311,1.8369,1
2.1071,0.67881,275.1434,847,160,171.0787,0.60152,1.9004,1
10.0935,2.6364,451.8637,2268,62.5,92.7619,0.58296,1.8985,1
3.4484,0.62915,154.8583,949,230.5,193.7672,0.60924,1.8706,1
13.8339,3.164,488.0252,3189,72.5,92.7005,0.67941,1.8004,1
20.7227,3.8231,481.1943,3733,79,104.9714,0.58907,1.8269,1
4.1682,1.0759,194.2795,1120,223.5,179.5114,0.61458,1.8601,1
20.0251,4.0192,678.4205,4450,56,63.5208,0.59753,1.8679,1
13.8269,2.9135,274.5424,1918,189.5,149.4478,0.59517,1.8627,1
4.2022,1.4798,336.6598,1316,91.5,81.2896,0.58993,1.9051,1
2.9118,0.68707,137.5761,605,254.5,213.6502,0.58386,1.8932,1
77.9969,7.0719,485.0101,5978,87,104.686,1.0193,1.4468,1
3.7403,1.3268,322.1368,1214,86.5,71.2266,0.58997,1.8955,1
9.0651,2.4575,455.7972,2442,47.5,59.3628,0.55156,1.8926,1
4.1483,1.3747,279.3562,1248,130.5,130.6695,0.59469,1.8908,1
5.8659,1.7803,252.8289,1135,162,163.8005,0.6394,1.8655,1
5.0757,1.5448,263.3358,1319,144.5,155.404,0.59267,1.8914,1
3.6943,1.2798,264.4808,1076,123.5,140.8745,0.58922,1.8745,1
101.4019,9.2738,653.5244,8198,152,149.1308,0.85507,1.5672,1
24.0833,3.8137,310.4364,2686,191,119.7129,0.6207,1.7765,1
80.0753,7.7514,563.8385,6703,107,88.3475,0.87071,1.2441,1
4.8438,1.4203,317.1386,1578,69,99.1397,0.61885,1.8636,1
31.7847,4.8395,533.3122,4481,106.5,127.1591,0.69223,1.7458,1
22.8921,4.3091,719.5612,4981,32.5,37.4732,0.59835,1.8599,1
19.4719,3.8799,762.4757,5631,14,34.3434,0.6449,1.8133,1
3.2955,0.67558,162.5333,912,227.5,188.2873,0.58747,1.8902,1
8.7388,1.8261,190.8185,1424,187,200.3289,0.64542,1.784,1
12.0175,1.8537,179.7997,1522,223.5,180.9036,0.57895,1.8212,1
234.0871,14.9682,1191.5205,18860,79.5,80.469,0.96648,0.52445,1
9.1938,2.3605,425.2542,2224,31.5,45.3713,0.6332,1.7882,1
124.466,10.9755,1128.3582,13811,141,79.469,0.93463,1.0602,1
115.1639,10.2378,754.8083,9379,81.5,119.743,0.68574,1.3749,1
226.7316,14.613,607.188,9654,194,177.2911,0.8958,0.732,1
8.1883,2.2733,411.0719,2125,74,153.8278,0.5803,1.8963,1
8.8663,2.3496,235.3338,1430,164.5,192.5441,0.65564,1.7546,1
7.9162,1.7059,157.5739,1106,221.5,216.6002,0.62132,1.7929,1
4.1792,1.2853,256.3691,1203,161,126.3353,0.66028,1.8586,1
3.1212,0.87487,207.263,860,212,157.7739,0.5904,1.8962,1
2.059,0.55581,209.0055,708,248,154.0453,0.59735,1.8833,1
2.846,0.98329,234.2946,820,172,153.5623,0.59615,1.9002,1
3.2148,0.92041,136.847,631,226,222.0006,0.61003,1.8774,1
239.5969,15.229,1293.0972,20566,88,90.5126,0.99338,0.40703,1
5.2996,1.1673,187.2018,1106,234.5,179.9253,0.62125,1.8555,1
9.7219,2.7107,613.7099,3127,8,17.834,0.61916,1.8658,1
20.9783,3.9337,647.9515,4527,0,113.1477,0.58577,1.8376,1
2.5021,0.64799,243.3595,910,235.5,186.4469,0.60605,1.8912,1
12.796,3.1927,738.2333,3818,0,48.4863,0.59265,1.8861,1
6.3301,1.579,141.6035,786,219,223.717,0.60316,1.8691,1
13.7465,2.3024,205.462,1745,206.5,174.2862,0.66797,1.6947,1
7.8702,1.9953,236.2925,1269,180,156.8344,0.61394,1.8791,1
1.7998,0.39731,208.286,669,257.5,130.9279,0.59205,1.9057,1
3.4019,0.97978,192.7929,940,213.5,175.0544,0.62222,1.8563,1
13.6341,2.2824,254.1552,2110,190.5,136.2836,0.63987,1.7376,1
203.2407,13.5323,1075.8999,16471,23.5,39.8025,0.95727,0.71923,1
6.5406,1.7629,280.7435,1411,186.5,104.75,0.58882,1.9008,1
4.4921,1.0438,208.1587,1281,234.5,154.1553,0.63045,1.7959,1
13.0688,3.173,551.3536,2981,43,63.9598,0.5746,1.8933,1
11.3488,2.8554,529.1678,2752,13,70.885,0.60299,1.8744,1
3.2075,1.1088,279.7372,1032,137,85.11,0.58295,1.908,1
3.6504,1.2693,281.7424,1158,111.5,119.76,0.59028,1.8879,1
104.6588,8.2922,302.9963,4120,208.5,164.649,0.77024,1.3171,1
3.0034,0.79815,159.6857,703,218.5,201.2496,0.60051,1.8856,1
164.2659,11.7288,449.1002,6661,196.5,175.5613,0.76379,1.1503,1
5.1007,1.5595,382.295,1979,6,87.527,0.57945,1.8755,1
3.4691,1.1967,309.4605,1292,85,83.3356,0.59735,1.8806,1
2.8243,1.0395,288.5716,1023,104.5,101.854,0.60184,1.8784,1
38.3486,5.4368,539.8961,4658,90,110.8412,0.61314,1.6659,1
171.6189,11.9726,650.4459,9651,138,134.3855,0.82492,0.96142,1
6.1762,1.4766,283.8418,1480,219.5,113.25,0.62087,1.8495,1
51.2658,6.6252,958.4578,8861,50,59.3943,0.65372,1.721,1
9.359,2.3652,428.611,2795,59,70.939,0.66203,1.809,1
192.4798,13.1933,958.7834,14480,114,130.9453,0.89907,0.9643,1
2.3029,0.33989,169.5383,717,235.5,161.2151,0.59759,1.8877,1
5.2074,1.3777,191.8354,1059,212,187.5555,0.62257,1.8302,1
48.4362,6.2522,823.2715,8106,19,46.138,0.67654,1.6423,1
3.0939,0.81773,181.6969,729,219.5,183.9254,0.59313,1.9022,1
4.8373,0.82224,176.8061,1061,245.5,165.5611,0.58966,1.8766,1
3.3317,1.0297,246.7453,1001,181,115.8826,0.58361,1.8957,1
3.8608,1.2769,258.3033,1071,144,143.7658,0.61357,1.8689,1
3.4058,1.1553,230.1677,925,164.5,163.787,0.60145,1.8795,1
3.5931,0.87793,152.3047,812,228.5,200.2109,0.60695,1.8888,1
38.9809,4.2123,218.845,2404,227.5,177.5044,0.72261,1.7167,1
3.8355,1.2289,234.2654,1044,171.5,161.409,0.60839,1.8787,1
59.2775,7.3463,925.0521,8831,96.5,101.0102,0.74488,1.6024,1
18.4454,3.7381,585.5024,3937,58.5,54.939,0.5604,1.8454,1
8.5749,2.4933,468.613,2291,65,77.9139,0.61234,1.8723,1
19.6121,4.0013,541.8785,3432,100,89.4049,0.65267,1.8076,1
2.0142,0.33422,191.8784,662,245,142.0182,0.59057,1.9035,1
13.9349,3.2741,563.5672,3161,48,45.055,0.59438,1.8908,1
5.0473,1.1972,214.3922,1284,218,157.6196,0.60061,1.8815,1
